Delta,Original,New
0.3,0.45621994137763977,0.3893716633319855
0.3,0.45621994137763977,0.389961302280426
0.3,0.45621994137763977,0.4964997172355652
0.3,0.45621994137763977,0.2734842002391815
0.3,0.45621994137763977,0.5279384851455688
0.3,0.45621994137763977,0.3727913200855255
0.3,0.45621994137763977,0.2483385056257248
0.3,0.45621994137763977,0.7911781668663025
0.3,0.45621994137763977,0.5778443217277527
0.3,0.45621994137763977,0.4101018011569977
0.3,0.45621994137763977,0.3929344713687897
0.3,0.45621994137763977,0.3997238278388977
0.3,0.45621994137763977,0.24632628262043
0.3,0.45621994137763977,0.18047486245632172
0.3,0.45621994137763977,0.09049855917692184
0.3,0.45621994137763977,0.12798763811588287
0.3,0.45621994137763977,0.4623290002346039
0.3,0.45621994137763977,0.3661804497241974
0.3,0.45621994137763977,0.16335642337799072
0.3,0.45621994137763977,0.2391820251941681
0.3,0.45621994137763977,0.4014756679534912
0.3,0.45621994137763977,0.6885905861854553
0.3,0.45621994137763977,0.46622633934020996
0.3,0.45621994137763977,0.3680728077888489
0.3,0.45621994137763977,0.9034928679466248
0.3,0.45621994137763977,0.6252588629722595
0.3,0.45621994137763977,0.2591365873813629
0.3,0.45621994137763977,0.5798530578613281
0.3,0.45621994137763977,0.4831380546092987
0.3,0.45621994137763977,0.23503495752811432
0.3,0.45621994137763977,0.5141343474388123
0.3,0.45621994137763977,0.43620502948760986
0.3,0.45621994137763977,0.6896968483924866
0.3,0.45621994137763977,0.3229258358478546
0.3,0.45621994137763977,0.6043232083320618
0.3,0.45621994137763977,0.31865012645721436
0.3,0.45621994137763977,0.7151437997817993
0.3,0.45621994137763977,0.8957309126853943
0.3,0.45621994137763977,0.7330031394958496
0.3,0.45621994137763977,0.4149901270866394
0.3,0.45621994137763977,0.9464110136032104
0.3,0.45621994137763977,0.7076119184494019
0.3,0.45621994137763977,0.4756561815738678
0.3,0.45621994137763977,0.656461775302887
0.3,0.45621994137763977,0.6022427082061768
0.3,0.45621994137763977,0.4806342124938965
0.3,0.45621994137763977,0.11941329389810562
0.3,0.45621994137763977,0.3120483458042145
0.3,0.45621994137763977,0.49216991662979126
0.3,0.45621994137763977,0.3892815113067627
0.3,0.45621994137763977,0.2656751275062561
0.3,0.45621994137763977,0.2868674099445343
0.3,0.45621994137763977,0.2603514492511749
0.3,0.45621994137763977,0.2267407327890396
0.3,0.45621994137763977,0.3047648072242737
0.3,0.45621994137763977,0.8956363797187805
0.3,0.45621994137763977,0.12487831711769104
0.3,0.45621994137763977,0.34224873781204224
0.3,0.45621994137763977,0.28094083070755005
0.3,0.45621994137763977,0.7611345052719116
0.3,0.45621994137763977,0.5641144514083862
0.3,0.45621994137763977,0.5255672335624695
0.3,0.45621994137763977,0.3028654158115387
0.3,0.45621994137763977,0.5624276995658875
0.3,0.45621994137763977,0.47542208433151245
0.3,0.45621994137763977,0.3664613962173462
0.3,0.45621994137763977,0.5008489489555359
0.3,0.45621994137763977,0.6228253841400146
0.3,0.45621994137763977,0.8539919853210449
0.3,0.45621994137763977,0.258524626493454
0.3,0.45621994137763977,0.39340946078300476
0.3,0.45621994137763977,0.6958008408546448
0.3,0.45621994137763977,0.8447219133377075
0.3,0.45621994137763977,0.15825751423835754
0.3,0.45621994137763977,0.7784764766693115
0.3,0.45621994137763977,0.5865590572357178
0.3,0.45621994137763977,0.6528380513191223
0.3,0.45621994137763977,0.49594172835350037
0.3,0.45621994137763977,0.5166399478912354
0.3,0.45621994137763977,0.07456672936677933
0.3,0.45621994137763977,0.22366856038570404
0.3,0.45621994137763977,0.31351158022880554
0.3,0.45621994137763977,0.5449036359786987
0.3,0.45621994137763977,0.33228668570518494
0.3,0.45621994137763977,0.49797573685646057
0.3,0.45621994137763977,0.5634711384773254
0.3,0.45621994137763977,0.6615337133407593
0.3,0.45621994137763977,0.38853368163108826
0.3,0.45621994137763977,0.40467748045921326
0.3,0.45621994137763977,0.5435994863510132
0.3,0.45621994137763977,0.5827720761299133
0.3,0.45621994137763977,0.3851357698440552
0.3,0.45621994137763977,0.38338667154312134
