Delta,Original,New
0.3,0.9287594556808472,0.9364247918128967
0.3,0.9287594556808472,0.748132050037384
0.3,0.9287594556808472,0.7493010759353638
0.3,0.9287594556808472,0.5718756318092346
0.3,0.9287594556808472,0.9019649624824524
0.3,0.9287594556808472,0.9209641814231873
0.3,0.9287594556808472,0.40932372212409973
0.3,0.9287594556808472,0.9553056955337524
0.3,0.9287594556808472,0.8125176429748535
0.3,0.9287594556808472,0.8685521483421326
0.3,0.9287594556808472,0.9437206983566284
0.3,0.9287594556808472,0.6337651610374451
0.3,0.9287594556808472,0.724851667881012
0.3,0.9287594556808472,0.9105258584022522
0.3,0.9287594556808472,0.8469080924987793
0.3,0.9287594556808472,0.8104879856109619
0.3,0.9287594556808472,0.8572856187820435
0.3,0.9287594556808472,0.8345639109611511
0.3,0.9287594556808472,0.9292081594467163
0.3,0.9287594556808472,0.8304153084754944
0.3,0.9287594556808472,0.891394853591919
0.3,0.9287594556808472,0.9462376832962036
0.3,0.9287594556808472,0.987778902053833
0.3,0.9287594556808472,0.8113088011741638
0.3,0.9287594556808472,0.9383580088615417
0.3,0.9287594556808472,0.8253538608551025
0.3,0.9287594556808472,0.9724100232124329
0.3,0.9287594556808472,0.7178774476051331
0.3,0.9287594556808472,0.9379828572273254
0.3,0.9287594556808472,0.7764778137207031
0.3,0.9287594556808472,0.8524380922317505
0.3,0.9287594556808472,0.8239174485206604
0.3,0.9287594556808472,0.891983687877655
0.3,0.9287594556808472,0.9511691927909851
0.3,0.9287594556808472,0.637271523475647
0.3,0.9287594556808472,0.8792599439620972
0.3,0.9287594556808472,0.50709068775177
0.3,0.9287594556808472,0.8901687860488892
0.3,0.9287594556808472,0.7720301151275635
0.3,0.9287594556808472,0.7732483744621277
0.3,0.9287594556808472,0.5575061440467834
0.3,0.9287594556808472,0.950472354888916
0.3,0.9287594556808472,0.9171304106712341
0.3,0.9287594556808472,0.8430973887443542
0.3,0.9287594556808472,0.8167670965194702
0.3,0.9287594556808472,0.7056746482849121
0.3,0.9287594556808472,0.9228278398513794
0.3,0.9287594556808472,0.5968594551086426
0.3,0.9287594556808472,0.9490758776664734
0.3,0.9287594556808472,0.6739097833633423
0.3,0.9287594556808472,0.890239417552948
0.3,0.9287594556808472,0.857639729976654
0.3,0.9287594556808472,0.795927107334137
0.3,0.9287594556808472,0.8817731738090515
0.3,0.9287594556808472,0.9809264540672302
0.3,0.9287594556808472,0.8766320943832397
0.3,0.9287594556808472,0.9739851355552673
