Delta,Original,New
0.3,0.40182673931121826,0.47700753808021545
0.3,0.40182673931121826,0.3976523280143738
0.3,0.40182673931121826,0.3768531382083893
0.3,0.40182673931121826,0.26802709698677063
0.3,0.40182673931121826,0.5003733038902283
0.3,0.40182673931121826,0.4825708270072937
0.3,0.40182673931121826,0.29695966839790344
0.3,0.40182673931121826,0.3622870445251465
0.3,0.40182673931121826,0.42599642276763916
0.3,0.40182673931121826,0.4112344980239868
0.3,0.40182673931121826,0.5954762101173401
0.3,0.40182673931121826,0.5140334367752075
0.3,0.40182673931121826,0.23065094649791718
0.3,0.40182673931121826,0.6519821882247925
0.3,0.40182673931121826,0.431502103805542
0.3,0.40182673931121826,0.42477038502693176
0.3,0.40182673931121826,0.40937644243240356
0.3,0.40182673931121826,0.5619511604309082
0.3,0.40182673931121826,0.3738679885864258
0.3,0.40182673931121826,0.4837632477283478
0.3,0.40182673931121826,0.5058592557907104
0.3,0.40182673931121826,0.2769445776939392
0.3,0.40182673931121826,0.5187467932701111
0.3,0.40182673931121826,0.3371886909008026
0.3,0.40182673931121826,0.35367077589035034
0.3,0.40182673931121826,0.5896917581558228
0.3,0.40182673931121826,0.44395631551742554
0.3,0.40182673931121826,0.5987364053726196
0.3,0.40182673931121826,0.5960103869438171
0.3,0.40182673931121826,0.3201349079608917
0.3,0.40182673931121826,0.5267800688743591
0.3,0.40182673931121826,0.576858401298523
0.3,0.40182673931121826,0.5462889671325684
0.3,0.40182673931121826,0.4498763680458069
0.3,0.40182673931121826,0.5453265905380249
0.3,0.40182673931121826,0.4614178240299225
0.3,0.40182673931121826,0.5947062969207764
0.3,0.40182673931121826,0.5892602205276489
0.3,0.40182673931121826,0.3228691518306732
0.3,0.40182673931121826,0.2201400250196457
0.3,0.40182673931121826,0.43351954221725464
0.3,0.40182673931121826,0.35961681604385376
0.3,0.40182673931121826,0.13404136896133423
0.3,0.40182673931121826,0.30593860149383545
0.3,0.40182673931121826,0.3515433669090271
0.3,0.40182673931121826,0.5013677477836609
0.3,0.40182673931121826,0.535280168056488
0.3,0.40182673931121826,0.2778415381908417
0.3,0.40182673931121826,0.5056381225585938
0.3,0.40182673931121826,0.5249039530754089
0.3,0.40182673931121826,0.4218379855155945
0.3,0.40182673931121826,0.4439167380332947
0.3,0.40182673931121826,0.4693344831466675
0.3,0.40182673931121826,0.26794955134391785
0.3,0.40182673931121826,0.4681120216846466
0.3,0.40182673931121826,0.3985322117805481
0.3,0.40182673931121826,0.26380041241645813
0.3,0.40182673931121826,0.5663582682609558
0.3,0.40182673931121826,0.3245551288127899
0.3,0.40182673931121826,0.4299682676792145
0.3,0.40182673931121826,0.5651376843452454
0.3,0.40182673931121826,0.2725828289985657
0.3,0.40182673931121826,0.3463943302631378
0.3,0.40182673931121826,0.4491579830646515
0.3,0.40182673931121826,0.4969417154788971
0.3,0.40182673931121826,0.5154801607131958
0.3,0.40182673931121826,0.2539094388484955
0.3,0.40182673931121826,0.33056843280792236
0.3,0.40182673931121826,0.49639955163002014
0.3,0.40182673931121826,0.46496573090553284
0.3,0.40182673931121826,0.4574970602989197
