Delta,Original,New
0.2,0.45621994137763977,0.3828870356082916
0.2,0.45621994137763977,0.41101953387260437
0.2,0.45621994137763977,0.5357067584991455
0.2,0.45621994137763977,0.320038378238678
0.2,0.45621994137763977,0.5483325123786926
0.2,0.45621994137763977,0.4149831235408783
0.2,0.45621994137763977,0.28945156931877136
0.2,0.45621994137763977,0.7351309061050415
0.2,0.45621994137763977,0.5378278493881226
0.2,0.45621994137763977,0.3876279890537262
0.2,0.45621994137763977,0.4007713794708252
0.2,0.45621994137763977,0.43571311235427856
0.2,0.45621994137763977,0.26514798402786255
0.2,0.45621994137763977,0.24338988959789276
0.2,0.45621994137763977,0.190083846449852
0.2,0.45621994137763977,0.2380986362695694
0.2,0.45621994137763977,0.5224276185035706
0.2,0.45621994137763977,0.40190577507019043
0.2,0.45621994137763977,0.2498505562543869
0.2,0.45621994137763977,0.32688450813293457
0.2,0.45621994137763977,0.392870157957077
0.2,0.45621994137763977,0.6257228255271912
0.2,0.45621994137763977,0.41024717688560486
0.2,0.45621994137763977,0.3639604449272156
0.2,0.45621994137763977,0.8135691285133362
0.2,0.45621994137763977,0.5757761597633362
0.2,0.45621994137763977,0.30238237977027893
0.2,0.45621994137763977,0.5437039136886597
0.2,0.45621994137763977,0.4401809573173523
0.2,0.45621994137763977,0.2766883075237274
0.2,0.45621994137763977,0.4912102222442627
0.2,0.45621994137763977,0.4121081531047821
0.2,0.45621994137763977,0.569344162940979
0.2,0.45621994137763977,0.3979157507419586
0.2,0.45621994137763977,0.5332812666893005
0.2,0.45621994137763977,0.3200567364692688
0.2,0.45621994137763977,0.6172812581062317
0.2,0.45621994137763977,0.8142756223678589
0.2,0.45621994137763977,0.6797577738761902
0.2,0.45621994137763977,0.40564998984336853
0.2,0.45621994137763977,0.8784730434417725
0.2,0.45621994137763977,0.6207275390625
0.2,0.45621994137763977,0.46088162064552307
0.2,0.45621994137763977,0.5760627388954163
0.2,0.45621994137763977,0.5162087082862854
0.2,0.45621994137763977,0.4032551348209381
0.2,0.45621994137763977,0.19248361885547638
0.2,0.45621994137763977,0.3450959324836731
0.2,0.45621994137763977,0.5640872716903687
0.2,0.45621994137763977,0.4557974636554718
0.2,0.45621994137763977,0.3170003294944763
0.2,0.45621994137763977,0.37902507185935974
0.2,0.45621994137763977,0.35466283559799194
0.2,0.45621994137763977,0.3157579004764557
0.2,0.45621994137763977,0.333356648683548
0.2,0.45621994137763977,0.8114254474639893
0.2,0.45621994137763977,0.20367419719696045
0.2,0.45621994137763977,0.44035273790359497
0.2,0.45621994137763977,0.3721081614494324
0.2,0.45621994137763977,0.7133463025093079
0.2,0.45621994137763977,0.5358015298843384
0.2,0.45621994137763977,0.4527329206466675
0.2,0.45621994137763977,0.33016660809516907
0.2,0.45621994137763977,0.5821138024330139
0.2,0.45621994137763977,0.5502527952194214
0.2,0.45621994137763977,0.38699352741241455
0.2,0.45621994137763977,0.4845432639122009
0.2,0.45621994137763977,0.5873479843139648
0.2,0.45621994137763977,0.8074617385864258
0.2,0.45621994137763977,0.31740450859069824
0.2,0.45621994137763977,0.38346266746520996
0.2,0.45621994137763977,0.5821094512939453
0.2,0.45621994137763977,0.7875192165374756
0.2,0.45621994137763977,0.28615614771842957
0.2,0.45621994137763977,0.6529726386070251
0.2,0.45621994137763977,0.5755764245986938
0.2,0.45621994137763977,0.6631932854652405
0.2,0.45621994137763977,0.5417123436927795
0.2,0.45621994137763977,0.4999484121799469
0.2,0.45621994137763977,0.18317528069019318
0.2,0.45621994137763977,0.30986860394477844
0.2,0.45621994137763977,0.3951006531715393
0.2,0.45621994137763977,0.47575345635414124
0.2,0.45621994137763977,0.36256325244903564
0.2,0.45621994137763977,0.4704737663269043
0.2,0.45621994137763977,0.5237842798233032
0.2,0.45621994137763977,0.5907089710235596
0.2,0.45621994137763977,0.37256112694740295
0.2,0.45621994137763977,0.4305650293827057
0.2,0.45621994137763977,0.5467767119407654
0.2,0.45621994137763977,0.6335119009017944
0.2,0.45621994137763977,0.42532023787498474
0.2,0.45621994137763977,0.46951010823249817
0.2,0.45621994137763977,0.25946807861328125
0.2,0.45621994137763977,0.6342839598655701
0.2,0.45621994137763977,0.3674499988555908
0.2,0.45621994137763977,0.48836877942085266
0.2,0.45621994137763977,0.27265289425849915
0.2,0.45621994137763977,0.31439095735549927
0.2,0.45621994137763977,0.19438675045967102
0.2,0.45621994137763977,0.3913995623588562
0.2,0.45621994137763977,0.4879909157752991
0.2,0.45621994137763977,0.4221583902835846
0.2,0.45621994137763977,0.5705410242080688
0.2,0.45621994137763977,0.4163492023944855
0.2,0.45621994137763977,0.35737839341163635
0.2,0.45621994137763977,0.407471626996994
0.2,0.45621994137763977,0.3091920018196106
0.2,0.45621994137763977,0.6123256087303162
0.2,0.45621994137763977,0.3226758539676666
0.2,0.45621994137763977,0.6430466771125793
