Delta,Original,New
0.1,0.45621994137763977,0.3636743426322937
0.1,0.45621994137763977,0.4459274411201477
0.1,0.45621994137763977,0.5213043689727783
0.1,0.45621994137763977,0.37965384125709534
0.1,0.45621994137763977,0.5082869529724121
0.1,0.45621994137763977,0.4218157231807709
0.1,0.45621994137763977,0.3819308578968048
0.1,0.45621994137763977,0.6270622611045837
0.1,0.45621994137763977,0.4674588441848755
0.1,0.45621994137763977,0.3913816213607788
0.1,0.45621994137763977,0.3867880702018738
0.1,0.45621994137763977,0.44569140672683716
0.1,0.45621994137763977,0.3238808512687683
0.1,0.45621994137763977,0.3025810718536377
0.1,0.45621994137763977,0.30323246121406555
0.1,0.45621994137763977,0.34651267528533936
0.1,0.45621994137763977,0.5054495930671692
0.1,0.45621994137763977,0.4197782278060913
0.1,0.45621994137763977,0.3232848048210144
0.1,0.45621994137763977,0.3782999515533447
0.1,0.45621994137763977,0.43947771191596985
0.1,0.45621994137763977,0.5617462396621704
0.1,0.45621994137763977,0.42267045378685
0.1,0.45621994137763977,0.37716200947761536
0.1,0.45621994137763977,0.6642485857009888
0.1,0.45621994137763977,0.5222492814064026
0.1,0.45621994137763977,0.36614933609962463
0.1,0.45621994137763977,0.5238209366798401
0.1,0.45621994137763977,0.42558711767196655
0.1,0.45621994137763977,0.32326799631118774
0.1,0.45621994137763977,0.48919031023979187
0.1,0.45621994137763977,0.43722566962242126
0.1,0.45621994137763977,0.5073692798614502
0.1,0.45621994137763977,0.4744046926498413
0.1,0.45621994137763977,0.4742632210254669
0.1,0.45621994137763977,0.3545182943344116
0.1,0.45621994137763977,0.5132395625114441
0.1,0.45621994137763977,0.6832063794136047
0.1,0.45621994137763977,0.5958398580551147
0.1,0.45621994137763977,0.4211059808731079
0.1,0.45621994137763977,0.7091995477676392
0.1,0.45621994137763977,0.5647125244140625
0.1,0.45621994137763977,0.46522414684295654
0.1,0.45621994137763977,0.5195627808570862
0.1,0.45621994137763977,0.4623569846153259
0.1,0.45621994137763977,0.3873678147792816
0.1,0.45621994137763977,0.2982020676136017
0.1,0.45621994137763977,0.40120649337768555
0.1,0.45621994137763977,0.5434396862983704
0.1,0.45621994137763977,0.4541519284248352
0.1,0.45621994137763977,0.34393149614334106
0.1,0.45621994137763977,0.4526865482330322
0.1,0.45621994137763977,0.43212369084358215
0.1,0.45621994137763977,0.34535378217697144
0.1,0.45621994137763977,0.3926726281642914
0.1,0.45621994137763977,0.6910479664802551
0.1,0.45621994137763977,0.30902427434921265
0.1,0.45621994137763977,0.47941404581069946
0.1,0.45621994137763977,0.4875093698501587
0.1,0.45621994137763977,0.5795214772224426
0.1,0.45621994137763977,0.4980749189853668
0.1,0.45621994137763977,0.42909443378448486
0.1,0.45621994137763977,0.3689682185649872
0.1,0.45621994137763977,0.5237240195274353
0.1,0.45621994137763977,0.5466390252113342
0.1,0.45621994137763977,0.40139150619506836
0.1,0.45621994137763977,0.4601363241672516
0.1,0.45621994137763977,0.5508027672767639
0.1,0.45621994137763977,0.6663946509361267
0.1,0.45621994137763977,0.38288670778274536
0.1,0.45621994137763977,0.4032498598098755
0.1,0.45621994137763977,0.4902722239494324
0.1,0.45621994137763977,0.6429232358932495
0.1,0.45621994137763977,0.39882534742355347
0.1,0.45621994137763977,0.5097429156303406
0.1,0.45621994137763977,0.542020320892334
0.1,0.45621994137763977,0.5999534726142883
0.1,0.45621994137763977,0.5132952332496643
0.1,0.45621994137763977,0.4770810902118683
