Delta,Original,New
0.05,0.9287594556808472,0.9404863119125366
0.05,0.9287594556808472,0.9048193693161011
0.05,0.9287594556808472,0.9149408936500549
0.05,0.9287594556808472,0.8990547060966492
0.05,0.9287594556808472,0.9285751581192017
0.05,0.9287594556808472,0.9303398728370667
0.05,0.9287594556808472,0.8868178725242615
0.05,0.9287594556808472,0.9382858872413635
0.05,0.9287594556808472,0.9229690432548523
0.05,0.9287594556808472,0.9173809289932251
0.05,0.9287594556808472,0.9411203265190125
0.05,0.9287594556808472,0.9074639678001404
0.05,0.9287594556808472,0.9120119214057922
0.05,0.9287594556808472,0.9319944977760315
0.05,0.9287594556808472,0.925805926322937
0.05,0.9287594556808472,0.927322268486023
0.05,0.9287594556808472,0.9192996621131897
0.05,0.9287594556808472,0.9329842329025269
0.05,0.9287594556808472,0.9354471564292908
0.05,0.9287594556808472,0.9210715293884277
0.05,0.9287594556808472,0.9233439564704895
0.05,0.9287594556808472,0.9286068677902222
0.05,0.9287594556808472,0.9477666616439819
0.05,0.9287594556808472,0.9200305342674255
0.05,0.9287594556808472,0.9415820837020874
0.05,0.9287594556808472,0.9209424257278442
0.05,0.9287594556808472,0.9434638023376465
0.05,0.9287594556808472,0.9150524735450745
0.05,0.9287594556808472,0.9332825541496277
0.05,0.9287594556808472,0.9242672920227051
0.05,0.9287594556808472,0.920431911945343
0.05,0.9287594556808472,0.9145454168319702
0.05,0.9287594556808472,0.9232145547866821
0.05,0.9287594556808472,0.9368677735328674
0.05,0.9287594556808472,0.9029044508934021
0.05,0.9287594556808472,0.9240955710411072
0.05,0.9287594556808472,0.9104395508766174
0.05,0.9287594556808472,0.9236152172088623
0.05,0.9287594556808472,0.9157504439353943
0.05,0.9287594556808472,0.9181716442108154
0.05,0.9287594556808472,0.903731644153595
0.05,0.9287594556808472,0.9424803256988525
0.05,0.9287594556808472,0.9355105757713318
0.05,0.9287594556808472,0.9184836149215698
0.05,0.9287594556808472,0.9239816665649414
0.05,0.9287594556808472,0.9084553718566895
0.05,0.9287594556808472,0.9311938285827637
0.05,0.9287594556808472,0.8958747982978821
