Delta,Original,New
0.05,0.45621994137763977,0.4684966206550598
0.05,0.45621994137763977,0.4308947026729584
0.05,0.45621994137763977,0.4536871612071991
0.05,0.45621994137763977,0.3750315010547638
0.05,0.45621994137763977,0.4327704906463623
0.05,0.45621994137763977,0.39216890931129456
0.05,0.45621994137763977,0.4672526717185974
0.05,0.45621994137763977,0.5052517056465149
0.05,0.45621994137763977,0.544876754283905
0.05,0.45621994137763977,0.5752863883972168
0.05,0.45621994137763977,0.45803502202033997
0.05,0.45621994137763977,0.45089805126190186
0.05,0.45621994137763977,0.5180618762969971
0.05,0.45621994137763977,0.5125770568847656
0.05,0.45621994137763977,0.4487825334072113
0.05,0.45621994137763977,0.4266578257083893
0.05,0.45621994137763977,0.45244911313056946
0.05,0.45621994137763977,0.5241249203681946
0.05,0.45621994137763977,0.43405207991600037
0.05,0.45621994137763977,0.37711864709854126
0.05,0.45621994137763977,0.463412880897522
0.05,0.45621994137763977,0.45676496624946594
0.05,0.45621994137763977,0.44865143299102783
0.05,0.45621994137763977,0.4372946321964264
0.05,0.45621994137763977,0.5881780385971069
0.05,0.45621994137763977,0.4359349012374878
0.05,0.45621994137763977,0.5303612351417542
0.05,0.45621994137763977,0.49787959456443787
0.05,0.45621994137763977,0.49168285727500916
0.05,0.45621994137763977,0.3603879511356354
0.05,0.45621994137763977,0.456670343875885
0.05,0.45621994137763977,0.47247451543807983
0.05,0.45621994137763977,0.4671379625797272
0.05,0.45621994137763977,0.4894680976867676
0.05,0.45621994137763977,0.40753450989723206
0.05,0.45621994137763977,0.48147693276405334
0.05,0.45621994137763977,0.3826383650302887
0.05,0.45621994137763977,0.39198869466781616
0.05,0.45621994137763977,0.48393216729164124
0.05,0.45621994137763977,0.476170152425766
0.05,0.45621994137763977,0.553934633731842
0.05,0.45621994137763977,0.48557642102241516
0.05,0.45621994137763977,0.3549746572971344
0.05,0.45621994137763977,0.5009000301361084
0.05,0.45621994137763977,0.5943170189857483
0.05,0.45621994137763977,0.5215739607810974
0.05,0.45621994137763977,0.49081310629844666
0.05,0.45621994137763977,0.4849826693534851
0.05,0.45621994137763977,0.48548877239227295
0.05,0.45621994137763977,0.38737425208091736
0.05,0.45621994137763977,0.4200229346752167
0.05,0.45621994137763977,0.4963996708393097
0.05,0.45621994137763977,0.4672291576862335
0.05,0.45621994137763977,0.4535011947154999
0.05,0.45621994137763977,0.4493037462234497
0.05,0.45621994137763977,0.44957584142684937
0.05,0.45621994137763977,0.443588525056839
0.05,0.45621994137763977,0.403806209564209
0.05,0.45621994137763977,0.6070258021354675
0.05,0.45621994137763977,0.5816947817802429
0.05,0.45621994137763977,0.4630562663078308
0.05,0.45621994137763977,0.5325741767883301
0.05,0.45621994137763977,0.412742555141449
0.05,0.45621994137763977,0.48243188858032227
0.05,0.45621994137763977,0.516068696975708
0.05,0.45621994137763977,0.494566410779953
0.05,0.45621994137763977,0.43817374110221863
0.05,0.45621994137763977,0.4596520662307739
0.05,0.45621994137763977,0.5466758608818054
0.05,0.45621994137763977,0.46448543667793274
0.05,0.45621994137763977,0.4072551131248474
0.05,0.45621994137763977,0.4894341230392456
0.05,0.45621994137763977,0.4752722382545471
0.05,0.45621994137763977,0.4432646632194519
0.05,0.45621994137763977,0.41471269726753235
0.05,0.45621994137763977,0.49569493532180786
0.05,0.45621994137763977,0.4421822130680084
0.05,0.45621994137763977,0.49143752455711365
0.05,0.45621994137763977,0.4481492340564728
0.05,0.45621994137763977,0.42858991026878357
0.05,0.45621994137763977,0.42035600543022156
0.05,0.45621994137763977,0.4601982533931732
0.05,0.45621994137763977,0.505124032497406
0.05,0.45621994137763977,0.5056260824203491
0.05,0.45621994137763977,0.4613412618637085
0.05,0.45621994137763977,0.37093788385391235
0.05,0.45621994137763977,0.46893203258514404
0.05,0.45621994137763977,0.5352232456207275
0.05,0.45621994137763977,0.4890593886375427
0.05,0.45621994137763977,0.4156288504600525
0.05,0.45621994137763977,0.45157524943351746
0.05,0.45621994137763977,0.4440625011920929
0.05,0.45621994137763977,0.46499747037887573
0.05,0.45621994137763977,0.46356821060180664
0.05,0.45621994137763977,0.47960594296455383
0.05,0.45621994137763977,0.4769536256790161
0.05,0.45621994137763977,0.49019449949264526
0.05,0.45621994137763977,0.5836049914360046
0.05,0.45621994137763977,0.5027938485145569
0.05,0.45621994137763977,0.46226558089256287
0.05,0.45621994137763977,0.5180554389953613
0.05,0.45621994137763977,0.48513269424438477
0.05,0.45621994137763977,0.5116649866104126
0.05,0.45621994137763977,0.45225247740745544
0.05,0.45621994137763977,0.4404454827308655
0.05,0.45621994137763977,0.4860268533229828
0.05,0.45621994137763977,0.4148145616054535
0.05,0.45621994137763977,0.4184650182723999
0.05,0.45621994137763977,0.4211355447769165
0.05,0.45621994137763977,0.5216677188873291
0.05,0.45621994137763977,0.4606624245643616
0.05,0.45621994137763977,0.45529407262802124
0.05,0.45621994137763977,0.5401239395141602
0.05,0.45621994137763977,0.48488670587539673
0.05,0.45621994137763977,0.5264971256256104
0.05,0.45621994137763977,0.4733736217021942
0.05,0.45621994137763977,0.5038360357284546
0.05,0.45621994137763977,0.491848886013031
0.05,0.45621994137763977,0.4795892834663391
0.05,0.45621994137763977,0.4919520616531372
0.05,0.45621994137763977,0.4173138737678528
0.05,0.45621994137763977,0.3945787847042084
0.05,0.45621994137763977,0.47857654094696045
0.05,0.45621994137763977,0.41293150186538696
0.05,0.45621994137763977,0.46921980381011963
0.05,0.45621994137763977,0.4521951973438263
0.05,0.45621994137763977,0.4796178936958313
0.05,0.45621994137763977,0.45453184843063354
0.05,0.45621994137763977,0.5086040496826172
0.05,0.45621994137763977,0.43377187848091125
0.05,0.45621994137763977,0.49284806847572327
0.05,0.45621994137763977,0.47824424505233765
0.05,0.45621994137763977,0.5488303303718567
0.05,0.45621994137763977,0.4962978661060333
0.05,0.45621994137763977,0.5072317719459534
0.05,0.45621994137763977,0.4494938254356384
0.05,0.45621994137763977,0.4108380079269409
0.05,0.45621994137763977,0.46892213821411133
0.05,0.45621994137763977,0.48913177847862244
0.05,0.45621994137763977,0.40065261721611023
0.05,0.45621994137763977,0.5072271227836609
0.05,0.45621994137763977,0.45997801423072815
0.05,0.45621994137763977,0.4872567057609558
0.05,0.45621994137763977,0.5070791840553284
0.05,0.45621994137763977,0.5009369254112244
0.05,0.45621994137763977,0.405813068151474
0.05,0.45621994137763977,0.4659651517868042
0.05,0.45621994137763977,0.38995251059532166
0.05,0.45621994137763977,0.4078216254711151
0.05,0.45621994137763977,0.4297159016132355
0.05,0.45621994137763977,0.36234137415885925
0.05,0.45621994137763977,0.44188690185546875
0.05,0.45621994137763977,0.3606128990650177
0.05,0.45621994137763977,0.4394879639148712
0.05,0.45621994137763977,0.43432292342185974
0.05,0.45621994137763977,0.40985047817230225
0.05,0.45621994137763977,0.4996768832206726
0.05,0.45621994137763977,0.46264275908470154
0.05,0.45621994137763977,0.4886910915374756
0.05,0.45621994137763977,0.4431097209453583
0.05,0.45621994137763977,0.5325672030448914
0.05,0.45621994137763977,0.5123348832130432
0.05,0.45621994137763977,0.5172645449638367
0.05,0.45621994137763977,0.4387621581554413
0.05,0.45621994137763977,0.34865930676460266
0.05,0.45621994137763977,0.4925934970378876
0.05,0.45621994137763977,0.43745291233062744
0.05,0.45621994137763977,0.420411616563797
0.05,0.45621994137763977,0.5119895935058594
0.05,0.45621994137763977,0.42016521096229553
0.05,0.45621994137763977,0.4372301697731018
0.05,0.45621994137763977,0.5498900413513184
0.05,0.45621994137763977,0.44695067405700684
0.05,0.45621994137763977,0.409028023481369
0.05,0.45621994137763977,0.4922184348106384
0.05,0.45621994137763977,0.48210397362709045
0.05,0.45621994137763977,0.4778525233268738
0.05,0.45621994137763977,0.5219655632972717
0.05,0.45621994137763977,0.5259911417961121
0.05,0.45621994137763977,0.4549980163574219
0.05,0.45621994137763977,0.4650878608226776
0.05,0.45621994137763977,0.5100222826004028
0.05,0.45621994137763977,0.5329113602638245
0.05,0.45621994137763977,0.44016504287719727
0.05,0.45621994137763977,0.4935191571712494
0.05,0.45621994137763977,0.42762014269828796
0.05,0.45621994137763977,0.4847259819507599
0.05,0.45621994137763977,0.39697927236557007
0.05,0.45621994137763977,0.4286819100379944
0.05,0.45621994137763977,0.379091739654541
0.05,0.45621994137763977,0.45743387937545776
0.05,0.45621994137763977,0.4360748529434204
0.05,0.45621994137763977,0.4149438738822937
0.05,0.45621994137763977,0.39970365166664124
0.05,0.45621994137763977,0.5085116624832153
0.05,0.45621994137763977,0.4310016334056854
0.05,0.45621994137763977,0.38179951906204224
0.05,0.45621994137763977,0.4087234437465668
0.05,0.45621994137763977,0.636405885219574
0.05,0.45621994137763977,0.4434581995010376
0.05,0.45621994137763977,0.41337060928344727
0.05,0.45621994137763977,0.593640148639679
0.05,0.45621994137763977,0.47505873441696167
0.05,0.45621994137763977,0.49338915944099426
0.05,0.45621994137763977,0.5214590430259705
0.05,0.45621994137763977,0.5113494992256165
0.05,0.45621994137763977,0.4793910086154938
0.05,0.45621994137763977,0.38969168066978455
0.05,0.45621994137763977,0.42902708053588867
0.05,0.45621994137763977,0.45751452445983887
0.05,0.45621994137763977,0.5408439040184021
0.05,0.45621994137763977,0.5025319457054138
0.05,0.45621994137763977,0.4003404676914215
0.05,0.45621994137763977,0.4778432250022888
0.05,0.45621994137763977,0.43309417366981506
0.05,0.45621994137763977,0.43990516662597656
0.05,0.45621994137763977,0.36639878153800964
0.05,0.45621994137763977,0.4673934578895569
0.05,0.45621994137763977,0.41856226325035095
0.05,0.45621994137763977,0.5072597861289978
0.05,0.45621994137763977,0.5268889665603638
0.05,0.45621994137763977,0.3947351574897766
0.05,0.45621994137763977,0.4500548243522644
0.05,0.45621994137763977,0.5092893242835999
0.05,0.45621994137763977,0.3984665274620056
0.05,0.45621994137763977,0.49007388949394226
0.05,0.45621994137763977,0.572816014289856
0.05,0.45621994137763977,0.5087292790412903
0.05,0.45621994137763977,0.3639826476573944
0.05,0.45621994137763977,0.38596370816230774
0.05,0.45621994137763977,0.5907573103904724
0.05,0.45621994137763977,0.5586900115013123
0.05,0.45621994137763977,0.5414588451385498
0.05,0.45621994137763977,0.490122526884079
0.05,0.45621994137763977,0.5211886167526245
0.05,0.45621994137763977,0.4714958369731903
0.05,0.45621994137763977,0.4884644150733948
0.05,0.45621994137763977,0.45612508058547974
0.05,0.45621994137763977,0.45312240719795227
0.05,0.45621994137763977,0.45581263303756714
0.05,0.45621994137763977,0.48506951332092285
0.05,0.45621994137763977,0.4314080476760864
0.05,0.45621994137763977,0.3953697085380554
0.05,0.45621994137763977,0.4444566071033478
0.05,0.45621994137763977,0.5658248662948608
0.05,0.45621994137763977,0.43279603123664856
0.05,0.45621994137763977,0.508283793926239
0.05,0.45621994137763977,0.4495293200016022
0.05,0.45621994137763977,0.403187096118927
0.05,0.45621994137763977,0.37849342823028564
0.05,0.45621994137763977,0.571861207485199
0.05,0.45621994137763977,0.4537524878978729
0.05,0.45621994137763977,0.45945850014686584
0.05,0.45621994137763977,0.4125693142414093
0.05,0.45621994137763977,0.4581555426120758
0.05,0.45621994137763977,0.4749228358268738
0.05,0.45621994137763977,0.5075194239616394
0.05,0.45621994137763977,0.5395693778991699
0.05,0.45621994137763977,0.38445377349853516
0.05,0.45621994137763977,0.46407100558280945
0.05,0.45621994137763977,0.5879653096199036
0.05,0.45621994137763977,0.3938749134540558
0.05,0.45621994137763977,0.4818931221961975
0.05,0.45621994137763977,0.40274345874786377
0.05,0.45621994137763977,0.4491221308708191
0.05,0.45621994137763977,0.36669307947158813
0.05,0.45621994137763977,0.5182622075080872
0.05,0.45621994137763977,0.4482786953449249
0.05,0.45621994137763977,0.43099862337112427
0.05,0.45621994137763977,0.5011838674545288
0.05,0.45621994137763977,0.5018371939659119
0.05,0.45621994137763977,0.4399964213371277
0.05,0.45621994137763977,0.4433923661708832
0.05,0.45621994137763977,0.3843134939670563
0.05,0.45621994137763977,0.47337254881858826
0.05,0.45621994137763977,0.4189387857913971
0.05,0.45621994137763977,0.46749550104141235
0.05,0.45621994137763977,0.4341680109500885
0.05,0.45621994137763977,0.4791162312030792
0.05,0.45621994137763977,0.35525786876678467
0.05,0.45621994137763977,0.4573897421360016
0.05,0.45621994137763977,0.5265195369720459
0.05,0.45621994137763977,0.45415782928466797
0.05,0.45621994137763977,0.576258659362793
0.05,0.45621994137763977,0.4056556224822998
0.05,0.45621994137763977,0.4628339111804962
0.05,0.45621994137763977,0.50764399766922
0.05,0.45621994137763977,0.4652019739151001
0.05,0.45621994137763977,0.5202549695968628
0.05,0.45621994137763977,0.4762755334377289
0.05,0.45621994137763977,0.40939486026763916
0.05,0.45621994137763977,0.414863258600235
0.05,0.45621994137763977,0.525412917137146
0.05,0.45621994137763977,0.49461689591407776
0.05,0.45621994137763977,0.40737882256507874
0.05,0.45621994137763977,0.44635847210884094
0.05,0.45621994137763977,0.5241762399673462
0.05,0.45621994137763977,0.5386688709259033
0.05,0.45621994137763977,0.38195157051086426
0.05,0.45621994137763977,0.4967977702617645
0.05,0.45621994137763977,0.5125067234039307
0.05,0.45621994137763977,0.5781626105308533
0.05,0.45621994137763977,0.5213350653648376
0.05,0.45621994137763977,0.5187049508094788
0.05,0.45621994137763977,0.521090567111969
0.05,0.45621994137763977,0.45428410172462463
0.05,0.45621994137763977,0.43766576051712036
0.05,0.45621994137763977,0.4953859746456146
0.05,0.45621994137763977,0.40337345004081726
0.05,0.45621994137763977,0.4074077010154724
0.05,0.45621994137763977,0.4458787143230438
0.05,0.45621994137763977,0.44947996735572815
0.05,0.45621994137763977,0.4865742623806
0.05,0.45621994137763977,0.4763977527618408
0.05,0.45621994137763977,0.516579270362854
0.05,0.45621994137763977,0.5150575041770935
0.05,0.45621994137763977,0.555728018283844
0.05,0.45621994137763977,0.47831785678863525
0.05,0.45621994137763977,0.4042988717556
0.05,0.45621994137763977,0.562783420085907
0.05,0.45621994137763977,0.5037042498588562
0.05,0.45621994137763977,0.4738154113292694
0.05,0.45621994137763977,0.4138053357601166
0.05,0.45621994137763977,0.42298275232315063
0.05,0.45621994137763977,0.3868422210216522
0.05,0.45621994137763977,0.47951850295066833
0.05,0.45621994137763977,0.5186325907707214
0.05,0.45621994137763977,0.4122292697429657
0.05,0.45621994137763977,0.491009384393692
0.05,0.45621994137763977,0.4978090524673462
0.05,0.45621994137763977,0.49856096506118774
0.05,0.45621994137763977,0.45396310091018677
0.05,0.45621994137763977,0.466869592666626
0.05,0.45621994137763977,0.38851040601730347
0.05,0.45621994137763977,0.5270910859107971
0.05,0.45621994137763977,0.529874324798584
0.05,0.45621994137763977,0.4785897731781006
0.05,0.45621994137763977,0.3952595591545105
0.05,0.45621994137763977,0.4505375325679779
0.05,0.45621994137763977,0.41236990690231323
0.05,0.45621994137763977,0.5368900895118713
0.05,0.45621994137763977,0.4286952316761017
0.05,0.45621994137763977,0.5329991579055786
0.05,0.45621994137763977,0.5106280446052551
0.05,0.45621994137763977,0.43424931168556213
0.05,0.45621994137763977,0.47911837697029114
0.05,0.45621994137763977,0.44817495346069336
0.05,0.45621994137763977,0.5002924203872681
0.05,0.45621994137763977,0.5407800674438477
0.05,0.45621994137763977,0.3963615596294403
0.05,0.45621994137763977,0.4578171372413635
0.05,0.45621994137763977,0.41578981280326843
0.05,0.45621994137763977,0.4348590672016144
0.05,0.45621994137763977,0.38426899909973145
0.05,0.45621994137763977,0.46906760334968567
0.05,0.45621994137763977,0.36013132333755493
0.05,0.45621994137763977,0.4347291886806488
0.05,0.45621994137763977,0.4746037423610687
0.05,0.45621994137763977,0.3791423738002777
0.05,0.45621994137763977,0.49400123953819275
0.05,0.45621994137763977,0.45380568504333496
0.05,0.45621994137763977,0.4481583833694458
0.05,0.45621994137763977,0.4369058609008789
0.05,0.45621994137763977,0.5192339420318604
0.05,0.45621994137763977,0.44898468255996704
0.05,0.45621994137763977,0.3826134204864502
0.05,0.45621994137763977,0.3932221829891205
0.05,0.45621994137763977,0.36818891763687134
0.05,0.45621994137763977,0.4310934841632843
0.05,0.45621994137763977,0.48488298058509827
0.05,0.45621994137763977,0.46856915950775146
0.05,0.45621994137763977,0.4989911913871765
0.05,0.45621994137763977,0.5042779445648193
0.05,0.45621994137763977,0.4447161555290222
0.05,0.45621994137763977,0.4572424292564392
0.05,0.45621994137763977,0.45644983649253845
0.05,0.45621994137763977,0.4863784611225128
0.05,0.45621994137763977,0.4818599820137024
0.05,0.45621994137763977,0.4330799877643585
0.05,0.45621994137763977,0.4038626551628113
0.05,0.45621994137763977,0.441423237323761
0.05,0.45621994137763977,0.46780213713645935
0.05,0.45621994137763977,0.48097673058509827
0.05,0.45621994137763977,0.47226738929748535
0.05,0.45621994137763977,0.43841299414634705
0.05,0.45621994137763977,0.46723440289497375
0.05,0.45621994137763977,0.43925267457962036
0.05,0.45621994137763977,0.4992698132991791
0.05,0.45621994137763977,0.49331727623939514
0.05,0.45621994137763977,0.4747730493545532
0.05,0.45621994137763977,0.4121173918247223
0.05,0.45621994137763977,0.49911725521087646
0.05,0.45621994137763977,0.3934302031993866
0.05,0.45621994137763977,0.48879122734069824
0.05,0.45621994137763977,0.4654076397418976
0.05,0.45621994137763977,0.5156182050704956
0.05,0.45621994137763977,0.4573120176792145
0.05,0.45621994137763977,0.3844431936740875
0.05,0.45621994137763977,0.4796808362007141
0.05,0.45621994137763977,0.436354398727417
0.05,0.45621994137763977,0.5213263034820557
0.05,0.45621994137763977,0.42018288373947144
0.05,0.45621994137763977,0.41387152671813965
0.05,0.45621994137763977,0.5132578015327454
0.05,0.45621994137763977,0.5114685297012329
0.05,0.45621994137763977,0.4426848888397217
0.05,0.45621994137763977,0.48620471358299255
0.05,0.45621994137763977,0.5106701254844666
0.05,0.45621994137763977,0.47388550639152527
0.05,0.45621994137763977,0.5231258273124695
0.05,0.45621994137763977,0.5100023150444031
0.05,0.45621994137763977,0.4094063937664032
0.05,0.45621994137763977,0.3628559112548828
0.05,0.45621994137763977,0.4943445026874542
0.05,0.45621994137763977,0.49875038862228394
0.05,0.45621994137763977,0.33386310935020447
0.05,0.45621994137763977,0.5528002381324768
0.05,0.45621994137763977,0.503612756729126
0.05,0.45621994137763977,0.4490067660808563
0.05,0.45621994137763977,0.43460404872894287
0.05,0.45621994137763977,0.43372514843940735
0.05,0.45621994137763977,0.49460819363594055
0.05,0.45621994137763977,0.43510574102401733
0.05,0.45621994137763977,0.44769036769866943
0.05,0.45621994137763977,0.3931504189968109
0.05,0.45621994137763977,0.49587029218673706
0.05,0.45621994137763977,0.43707382678985596
0.05,0.45621994137763977,0.481129914522171
0.05,0.45621994137763977,0.41172969341278076
0.05,0.45621994137763977,0.4011227786540985
0.05,0.45621994137763977,0.40821409225463867
0.05,0.45621994137763977,0.4207022190093994
0.05,0.45621994137763977,0.452597975730896
0.05,0.45621994137763977,0.3905932307243347
0.05,0.45621994137763977,0.48244163393974304
0.05,0.45621994137763977,0.432083398103714
0.05,0.45621994137763977,0.38252121210098267
